"country","date","polity2","repress","groups","exclgrps","exclpop","activity","lngdppc","lnpop","grievSentL1","activityL1","allL1","relevantL1"
"Botswana",2014-10-31,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.436304227103328,0,10.9328390766943,6.67959918584438
"Botswana",2014-11-01,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.439714359644323,0,10.877027805211,6.58479139238572
"Botswana",2014-11-02,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.445480689343919,0,10.9679741264749,6.20657592672493
"Botswana",2014-11-03,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.445615317060848,0,10.9910051891986,6.42486902390539
"Botswana",2014-11-04,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.470679928521369,0,10.9355860371459,6.51471269087253
"Botswana",2014-11-05,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.435228755626561,0,10.9158154726072,7.17165682276851
"Botswana",2014-11-06,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.457356493753258,0,10.9651764870996,6.85224256905188
"Botswana",2014-11-07,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.497330083664013,0,10.8377164295413,6.60394382460047
"Botswana",2014-11-08,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.461103557831955,0,10.999897417649,6.56526497003536
"Botswana",2014-11-09,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.44780696451372,0,10.9316237273999,6.3261494731551
"Botswana",2014-11-10,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.422606581989622,0,10.9827301201906,6.57786135772105
"Botswana",2014-11-11,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.490412119195465,0,10.8589220715279,6.88346258641309
"Botswana",2014-11-12,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.463789303707809,0,10.9815399272389,7.00488198971286
"Botswana",2014-11-13,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.45329354732882,0,10.9537320878068,7.16626597413364
"Botswana",2014-11-14,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.443831046978834,0,10.8676346794196,7.10332206252611
"Botswana",2014-11-15,8,3,1,1,0.0199999995529652,1,8.87548952052491,14.6129898255305,0.4312832810087,0,10.946587131274,7.56631101477246
"Botswana",2014-11-16,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.43822764181302,1,10.9095641422991,6.7286286130847
"Botswana",2014-11-17,8,3,1,1,0.0199999995529652,0,8.87548952052491,14.6129898255305,0.438540844225404,0,10.9694216788137,6.39859493453521
"Kenya",2013-01-08,9,4,8,2,0.0799999982118607,7,7.14052662444892,17.5926957635037,NA,NA,NA,NA
"Kenya",2013-01-09,9,4,8,2,0.0799999982118607,13,7.14052662444892,17.5926957635037,0.411914294754131,7,10.4754835315319,8.85922139360813
"Kenya",2013-01-10,9,4,8,2,0.0799999982118607,7,7.14052662444892,17.5926957635037,0.397966471245966,13,10.5453151225728,8.97309789628247
"Kenya",2013-01-11,9,4,8,2,0.0799999982118607,8,7.14052662444892,17.5926957635037,0.404359251668061,7,10.4931613246198,9.01408214944336
"Kenya",2013-01-12,9,4,8,2,0.0799999982118607,1,7.14052662444892,17.5926957635037,0.404577754590702,8,10.6287146265595,9.35123211067366
